,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
345,15807107,612.0,France,Male,32,3,121394.42,1,Yes,No,164081.42,False
346,15807045,829.0,Germany,Female,37,3,103457.76,1,No,No,1114.12,False
347,15807008,614.0,Germany,Female,35,6,128100.28,1,No,No,69454.24,True
348,15807003,762.0,France,Male,32,10,191775.65,1,Yes,No,179657.83,False
349,15806983,640.0,France,Male,44,3,137148.68,1,Yes,No,92381.01,False
350,15806967,778.0,France,Female,39,7,0.0,1,Yes,Yes,77867.23,False
351,15806964,702.0,France,Male,45,0,80793.58,1,Yes,Yes,27474.81,False
352,15806956,746.0,Spain,Male,30,1,112666.67,1,No,No,11710.4,True
353,15806945,611.0,France,Female,30,9,88594.14,1,Yes,No,196332.45,False
354,15806941,499.0,France,Male,60,7,76961.6,2,Yes,Yes,83643.87,False
355,15806929,751.0,Germany,Male,36,5,73194.99,1,Yes,Yes,89222.66,False
356,15806926,615.0,France,Female,39,2,97440.02,2,Yes,Yes,139816.1,False
357,15806922,674.0,Spain,Female,41,4,126605.14,1,Yes,Yes,166694.93,False
358,15806918,674.0,France,Male,28,5,0.0,1,Yes,Yes,151925.25,False
359,15806913,670.0,France,Female,54,2,95507.12,1,Yes,Yes,100117.00934116713,False
360,15806901,584.0,France,Female,39,2,112687.69,1,Yes,Yes,127749.61,False
361,15806880,627.0,Spain,Female,30,6,0.0,1,Yes,Yes,113408.47,False
362,15806837,669.0,France,Male,37,4,0.0,1,Yes,No,132540.33,False
363,15806822,739.0,France,Female,36,0,0.0,2,No,No,133465.57,False
364,15806808,834.0,Germany,Female,57,8,112281.6,3,Yes,No,140225.14,True
365,15806796,516.0,Germany,Female,33,10,138847.9,1,Yes,Yes,127256.7,False
366,15806771,753.0,France,Female,40,0,3768.69,2,Yes,No,177065.24,True
367,15806709,609.0,Germany,Male,33,6,94126.67,1,No,No,93718.16,False
368,15806688,726.0,Spain,Female,56,8,123110.9,3,No,Yes,130113.78,True
369,15806570,763.0,France,Female,53,4,0.0,1,Yes,No,77203.72,True
370,15806546,517.0,Spain,Male,46,4,0.0,1,Yes,No,22372.78,False
371,15806511,445.0,Spain,Male,45,10,0.0,2,No,Yes,90977.48,False
372,15806486,705.0,France,Female,48,0,0.0,2,No,No,149772.61,False
373,15806467,568.0,Germany,Male,40,1,99282.63,1,No,No,134600.94,True
374,15806455,611.0,France,Male,27,7,0.0,2,Yes,Yes,157474.1,False
375,15806447,690.0,Germany,Male,32,0,106683.52,2,Yes,Yes,137916.49,False
376,15806438,580.0,Germany,Female,42,2,123331.36,1,No,No,103516.08,True
377,15806420,772.0,France,Male,34,9,0.0,2,Yes,No,170980.86,False
378,15806407,652.0,France,Female,37,4,0.0,2,Yes,No,143393.24,False
379,15806403,650.0,France,Male,37,9,0.0,2,Yes,No,17974.08,False
380,15806389,549.0,Germany,Female,55,1,137592.31,2,No,Yes,116548.02,True
381,15806360,609.0,France,Male,41,6,0.0,1,No,Yes,112585.19,False
382,15806332,484.0,Spain,Female,39,5,0.0,2,Yes,Yes,175224.12,False
383,15806327,800.0,France,Female,40,3,75893.11,2,Yes,No,132562.23,False
384,15806318,676.0,Germany,Female,48,2,124442.38,1,Yes,No,15068.53,True
385,15806307,537.0,France,Male,37,3,76722.67177696514,2,Yes,Yes,100117.00934116713,False
386,15806284,739.0,Spain,Male,31,1,0.0,2,Yes,Yes,58469.75,False
387,15806256,540.0,France,Male,48,2,109349.29,1,Yes,No,88703.04,True
388,15806249,671.0,Spain,Female,31,4,0.0,2,No,Yes,79270.02,False
389,15806230,629.0,Germany,Male,40,2,121647.54,2,Yes,Yes,64849.74,True
390,15806210,675.0,Spain,Male,66,5,115654.47,2,Yes,Yes,131970.86,False
391,15806184,618.0,Spain,Male,33,4,0.0,2,Yes,Yes,77550.18,False
392,15806134,707.0,Germany,Male,34,9,162691.16,2,Yes,No,94912.78,False
393,15806132,555.0,France,Male,55,4,146798.81,1,Yes,Yes,74149.77,False
394,15806081,608.0,Germany,Female,48,2,127924.25,2,Yes,No,32202.61,False
395,15806049,714.0,Germany,Female,49,5,140510.89,1,Yes,No,141914.94,False
396,15806027,556.0,France,Female,52,9,0.0,1,Yes,No,175149.2,True
397,15805955,638.0,France,Female,48,10,138333.03,1,Yes,Yes,47679.14,False
398,15805909,700.0,Spain,Male,28,8,159900.38,1,No,No,22698.56,False
399,15805884,637.0,France,Female,41,9,0.0,2,Yes,No,145477.36,False
400,15805769,656.0,Spain,Male,33,4,0.0,2,Yes,No,116706.0,False
401,15805764,646.0,France,Male,18,10,0.0,2,No,Yes,52795.15,False
402,15805704,745.0,France,Female,32,2,0.0,4,No,Yes,179705.13,True
403,15805690,694.0,Spain,Female,35,7,0.0,1,Yes,No,133570.43,True
404,15805681,716.0,France,Male,41,9,0.0,1,Yes,Yes,113267.48,False
405,15805676,515.0,Spain,Male,29,4,151012.55,2,Yes,No,9770.97,False
406,15805671,648.0,France,Male,39,0,0.0,1,No,Yes,117323.31,False
407,15805637,625.0,France,Male,36,9,108546.16,3,Yes,No,133807.77,True
408,15805627,670.0,France,Male,37,2,0.0,2,Yes,Yes,54229.74,False
409,15805565,691.0,Germany,Male,30,7,116927.89,1,Yes,No,21198.39,False
410,15805523,717.0,France,Female,28,1,90537.16,1,No,Yes,74800.99,False
411,15805463,682.0,Germany,Male,32,2,105163.88,2,Yes,Yes,164170.46,False
412,15805449,594.0,France,Male,38,4,0.0,2,No,No,186884.04,False
413,15805429,699.0,Germany,Male,59,3,106819.65,1,No,Yes,163570.25,False
414,15805413,769.0,France,Female,31,6,117852.26,2,Yes,No,147668.64,False
415,15805312,607.0,France,Male,45,7,123859.6,1,No,Yes,113051.57,False
416,15805303,661.0,Germany,Male,44,5,141136.62,1,Yes,No,189742.78,True
417,15805261,700.0,Spain,Male,29,8,0.0,2,No,Yes,152097.02,False
418,15805260,705.0,Germany,Female,56,2,143249.67,1,Yes,No,88428.41,True
419,15805254,652.0,Spain,Female,75,10,0.0,2,Yes,Yes,114675.75,False
420,15805212,806.0,France,Female,67,1,0.0,2,No,Yes,103945.58,False
421,15805162,550.0,France,Male,25,0,0.0,2,Yes,Yes,184221.11,False
422,15805151,565.0,Germany,Male,31,2,89558.39,2,Yes,Yes,4441.54,False
423,15805112,578.0,France,Male,38,7,82259.29,1,Yes,No,8996.97,False
424,15805104,743.0,France,Female,73,5,0.0,2,No,Yes,107867.38,False
425,15805062,667.0,Spain,Male,38,1,87202.38,1,Yes,Yes,77866.91,False
426,15805025,636.0,France,Female,45,7,139859.23,1,Yes,Yes,108402.54,False
427,15804962,606.0,France,Male,36,1,155655.46,1,Yes,Yes,192387.51,True
428,15804950,514.0,France,Female,41,7,0.0,2,Yes,Yes,3756.65,False
429,15804937,702.0,France,Male,50,3,0.0,2,No,No,94949.84,False
430,15804919,670.0,Spain,Female,65,1,0.0,1,Yes,Yes,177655.68,True
431,15804864,670.0,France,Female,27,5,79336.61,1,Yes,Yes,26170.08,False
432,15804862,505.0,Germany,Male,43,6,127146.68,1,No,No,137565.87,False
433,15804853,781.0,France,Female,48,0,57098.96,1,Yes,No,85644.06,True
434,15804822,805.0,France,Female,31,4,0.0,2,Yes,No,4798.12,False
435,15804814,759.0,France,Male,40,4,0.0,2,Yes,No,124615.59,False
436,15804797,443.0,France,Female,54,3,138547.97,1,Yes,Yes,70196.23,True
437,15804787,562.0,France,Male,75,5,87140.85,1,Yes,Yes,39351.64,False
438,15804771,614.0,France,Male,51,4,40685.92,1,Yes,Yes,46775.28,False
439,15804721,602.0,France,Male,49,0,191808.73,1,No,No,97640.2,False
440,15804709,688.0,Germany,Male,35,5,111578.18,1,No,No,166165.93,True
441,15804610,601.0,France,Female,41,1,0.0,2,No,Yes,160607.06,False
442,15804602,772.0,Germany,Male,30,6,99785.28,2,No,No,197238.03,False
443,15804586,376.0,France,Female,46,6,0.0,1,Yes,No,157333.69,True
444,15804516,589.0,France,Male,38,2,0.0,2,Yes,No,79915.28,False
445,15804394,663.0,Germany,Male,32,8,130627.66,1,Yes,No,47161.25,True
446,15804357,481.0,France,Male,40,3,0.0,1,Yes,Yes,32319.93,False
447,15804295,485.0,France,Male,41,2,100254.76,2,Yes,Yes,12706.67,False
448,15804256,765.0,Germany,Male,36,8,92310.54,2,Yes,Yes,72924.56,False
449,15804235,698.0,France,Female,37,2,166178.02,2,Yes,Yes,71972.95,False
450,15804211,719.0,France,Male,39,3,155423.17,1,Yes,Yes,199841.32,False
451,15804201,457.0,Germany,Male,42,4,126772.57,1,No,Yes,126106.4,False
452,15804150,755.0,France,Male,34,3,0.0,2,Yes,Yes,158816.03,False
453,15804142,670.0,Spain,Female,57,3,175575.95,2,Yes,No,99061.75,True
454,15804131,850.0,Spain,Female,53,7,65407.16,2,No,No,182633.63,True
455,15804104,494.0,France,Male,28,9,114731.76,2,No,Yes,79479.74,False
456,15804075,628.0,Germany,Female,36,3,91286.51,1,Yes,No,63085.94,False
457,15804072,701.0,Spain,Female,42,5,0.0,2,No,No,24210.56,False
458,15804064,742.0,France,Female,35,2,79126.17,1,Yes,Yes,126997.53,False
459,15804052,710.0,Spain,Male,23,6,0.0,2,Yes,Yes,134188.11,False
460,15804038,740.0,France,Male,44,9,0.0,1,No,Yes,96528.0,True
461,15804017,631.0,Germany,Female,33,4,123246.7,1,No,No,112687.57,False
462,15804009,806.0,Germany,Male,36,8,167983.17,2,Yes,Yes,106714.28,False
463,15804002,691.0,France,Female,39,1,128306.83,1,Yes,Yes,113580.79,False
464,15803976,694.0,France,Female,31,10,0.0,2,Yes,No,160990.27,False
465,15803965,654.0,France,Male,55,3,87485.67,1,Yes,Yes,3299.01,False
466,15803947,757.0,Germany,Female,30,6,161378.02,1,No,No,71926.28,True
467,15803941,600.0,France,Male,46,10,95502.21,1,No,No,19842.18,False
468,15803908,628.0,France,Male,45,9,0.0,2,Yes,Yes,96862.56,False
469,15803886,629.0,Spain,Male,31,6,132876.55,1,Yes,Yes,130862.11,False
470,15803842,752.0,Germany,Female,45,3,105426.5,2,No,Yes,89773.45,False
471,15803840,729.0,France,Female,32,9,0.0,2,No,No,150803.44,False
472,15803804,717.0,Germany,Female,35,5,103214.71,1,Yes,No,172172.7,False
473,15803801,454.0,France,Male,34,4,0.0,2,Yes,No,198817.72,False
474,15803790,638.0,Germany,Male,37,2,89728.86,2,Yes,Yes,37294.88,False
475,15803764,561.0,France,Male,28,7,0.0,2,Yes,No,7797.01,False
476,15803750,750.0,Spain,Female,33,3,161801.47,1,No,Yes,153288.97,True
477,15803749,498.0,Germany,Female,41,4,87541.06,2,Yes,Yes,12577.21,True
478,15803716,706.0,Spain,Male,28,3,0.0,2,No,Yes,181543.67,False
479,15803689,647.0,Germany,Female,51,1,119741.77,2,No,No,54954.51,True
480,15803685,673.0,Germany,Female,77,10,76510.52,2,No,Yes,59595.66,False
481,15803682,651.0,Not reported,Female,37,10,117791.06,2,Yes,Yes,75837.58,False
482,15803681,803.0,France,Female,26,4,0.0,2,Not Reported,Yes,181208.47,False
483,15803654,790.0,France,Female,31,2,151290.16,1,Yes,Yes,172437.12,False
484,15803633,678.0,France,Female,46,1,0.0,2,No,No,82106.19,False
485,15803538,695.0,Spain,Male,56,1,0.0,2,Yes,No,187734.49,True
486,15803526,685.0,Germany,Male,30,3,90536.81,1,No,Yes,63082.88,False
487,15803479,708.0,France,Not specified,67,1,0.0,2,No,Yes,3837.08,False
488,15803457,750.0,France,Female,32,5,0.0,2,Yes,No,95611.47,False
489,15803456,641.0,France,Female,40,9,0.0,1,No,No,151648.66,True
490,15803415,579.0,France,Female,39,3,166501.17,2,Yes,No,93835.64,False
491,15803406,748.0,France,Female,26,1,77780.29,1,No,Yes,183049.41,False
492,15803378,850.0,Spain,Male,44,8,0.0,2,Yes,Yes,183617.32,False
493,15803365,653.0,Spain,Male,55,2,70263.83,1,No,Yes,62347.71,False
494,15803352,613.0,Germany,Male,33,3,155736.42,2,Yes,Yes,57751.21,False
495,15803337,648.0,France,Male,23,9,168372.52,1,Yes,No,134676.72,False
496,15803202,350.0,France,Male,51,10,0.0,1,Yes,Yes,125823.79,True
497,15803136,416.0,Germany,Female,41,10,122189.66,2,Yes,No,98301.61,False
498,15803121,847.0,France,Male,51,5,97565.74,1,Not Reported,No,144184.06,True
499,15803078,635.0,Spain,Female,38,1,0.0,2,Yes,No,90605.05,False
500,15803032,599.0,Germany,Male,38,9,89111.63,1,No,No,157239.6,False
501,15803005,570.0,Germany,Female,57,5,86568.75,1,No,Yes,103660.31,False
502,15802909,706.0,Germany,Female,56,3,139603.22,1,Yes,Yes,86383.61,False
503,15802869,737.0,Germany,Female,45,2,99169.67,2,Yes,Yes,78650.95,False
504,15802857,659.0,Spain,Female,33,8,115409.6,1,No,Yes,1539.21,False
505,15802823,745.0,Spain,Female,38,7,0.0,2,Yes,Yes,194230.82,False
506,15802809,660.0,Spain,Female,36,0,84438.57,1,Yes,Yes,181449.51,False
507,15802758,594.0,Germany,Female,23,4,104753.84,2,Yes,No,56756.52,True
508,15802741,625.0,France,Female,51,7,136294.97,1,Yes,No,38867.46,True
509,15802625,733.0,Germany,Male,48,7,85915.52,1,Yes,Yes,23860.5,False
510,15802617,697.0,Germany,Male,43,7,115371.94,2,Yes,No,64139.1,False
511,15802593,504.0,France,Female,49,7,0.0,3,No,Yes,87822.14,True
512,15802585,634.0,France,Female,41,8,68213.99,2,Yes,Yes,6382.46,False
513,15802570,811.0,France,Female,45,5,0.0,2,Yes,Yes,146123.19,False
514,15802560,470.0,Spain,Female,48,6,140576.11,1,Yes,Yes,116971.05,False
515,15802501,724.0,Germany,Male,33,5,103564.83,2,Yes,No,121085.72,False
516,15802486,488.0,France,Male,34,3,0.0,2,Yes,Yes,125979.36,False
517,15802483,686.0,France,Male,34,6,146178.13,2,Yes,Yes,88837.11,False
518,15802478,767.0,Spain,Male,31,6,0.0,2,Yes,Yes,195668.0,False
519,15802466,534.0,France,Female,53,7,0.0,2,Yes,Yes,80619.17,False
520,15802390,724.0,France,Female,34,2,0.0,2,Yes,Not Reported,118863.38,False
521,15802381,461.0,Germany,Female,34,5,63663.93,1,No,Yes,167784.28,False
522,15802368,608.0,France,Female,47,6,0.0,1,Yes,Yes,126012.57,False
523,15802362,550.0,Spain,Male,45,0,0.0,2,No,Yes,70399.71,False
524,15802351,755.0,Germany,Female,33,6,90560.3,2,Yes,Yes,42607.69,False
525,15802274,686.0,France,Female,44,7,55053.62,1,Yes,No,181757.19,False
526,15802256,439.0,France,Male,28,7,110976.23,2,Yes,No,138526.96,False
527,15802220,599.0,Spain,Male,35,6,76722.67177696514,2,No,No,76870.81,False
528,15802207,769.0,Germany,Male,43,4,110182.54,2,Yes,Yes,87537.32,False
529,15802118,664.0,Spain,Male,41,7,123428.69,1,Yes,Yes,164924.11,False
530,15802106,418.0,France,Male,34,8,155973.88,1,Yes,No,154208.96,False
531,15802088,521.0,Spain,Female,22,10,0.0,1,Yes,Yes,101311.95,False
532,15802071,762.0,Germany,Male,35,1,117458.51,1,No,Yes,178361.48,True
533,15802060,646.0,Germany,Female,30,10,100548.67,2,No,No,136983.77,False
534,15802009,770.0,France,Female,33,6,0.0,2,Yes,Yes,126131.9,False
535,15801994,775.0,France,Male,31,9,0.0,2,Yes,No,169278.51,False
536,15801942,619.0,Spain,Female,41,8,0.0,3,Yes,Yes,79866.73,True
537,15801934,678.0,France,Male,66,8,0.0,2,Yes,Yes,47117.03,False
538,15801924,754.0,Spain,Female,39,8,0.0,2,No,No,121821.16,False
539,15801920,727.0,Germany,Male,39,5,80615.46,2,No,No,180962.32,False
540,15801915,529.0,France,Female,31,6,152310.55,1,Yes,No,13054.25,False
541,15801904,677.0,Germany,Male,28,0,143988.0,2,Yes,No,8755.69,True
542,15801863,521.0,France,Female,39,2,136555.01,2,Yes,Yes,129353.21,False
543,15801832,684.0,Germany,Male,42,1,117691.0,1,Yes,Yes,23135.65,True
544,15801821,691.0,France,Male,38,1,0.0,2,No,No,44653.5,False
545,15801817,688.0,France,Female,38,7,123544.21,1,Yes,Yes,157664.02,False
546,15801788,706.0,Germany,Female,29,6,185544.36,1,Yes,No,171037.63,False
547,15801767,784.0,Spain,Female,40,8,0.0,2,Yes,No,108891.3,False
548,15801701,653.0,Spain,Male,35,9,0.0,2,Yes,Yes,45956.05,False
549,15801699,436.0,Spain,Male,43,5,0.0,2,Yes,Yes,35687.43,False
550,15801658,580.0,France,Male,55,6,104305.74,1,No,Yes,175750.21,False
551,15801630,558.0,France,Not specified,40,6,0.0,2,Yes,No,173844.89,False
552,15801605,626.0,France,Female,39,0,0.0,2,Yes,Yes,83295.09,False
553,15801559,650.523246492986,Germany,Female,41,9,181461.48,3,Yes,Yes,100117.00934116713,True
554,15801548,661.0,France,Female,31,7,144162.3,2,Yes,Yes,14490.79,False
555,15801488,723.0,France,Male,25,3,0.0,2,Yes,Yes,134509.47,False
556,15801473,599.0,Germany,Male,33,2,51949.95,2,Yes,No,85045.92,False
557,15801466,574.0,France,Female,39,2,122524.61,2,Yes,No,88463.63,False
558,15801462,716.0,France,Male,31,8,109578.04,2,Yes,Yes,51503.51,False
559,15801441,670.0,Germany,Female,35,2,79585.96,1,No,Yes,198802.9,False
560,15801436,696.0,France,Male,42,4,0.0,1,No,No,126353.13,True
561,15801431,682.0,Spain,Female,48,9,101198.01,1,Yes,Yes,49732.9,False
562,15801417,657.0,France,Male,37,4,82500.28,1,Yes,Yes,115260.72,False
563,15801414,767.0,France,Female,35,2,0.0,2,No,No,144251.38,False
564,15801411,623.0,Spain,Male,46,4,0.0,1,Yes,No,5549.11,True
565,15801395,790.0,France,Female,33,10,135120.72,1,No,Not Reported,195204.99,False
566,15801351,583.0,France,Male,40,3,0.0,2,Yes,No,47728.0,False
567,15801336,649.0,Germany,Female,37,8,114737.26,1,Yes,Yes,106655.88,True
568,15801316,523.0,Not reported,Male,61,8,66250.71,1,Yes,Yes,21859.06,False
569,15801296,634.0,Germany,Female,37,7,143258.85,2,Yes,No,192721.98,False
570,15801293,850.0,Germany,Male,27,1,101278.25,2,Yes,Yes,26265.18,False
571,15801277,715.0,France,Female,31,2,112212.14,2,Yes,Yes,181600.72,False
572,15801265,689.0,Spain,Female,45,0,57784.22,2,Yes,No,197804.0,True
573,15801256,746.0,Spain,Male,49,7,0.0,2,No,Yes,10096.25,False
574,15801247,605.0,Spain,Male,39,10,105317.73,2,Yes,No,138021.36,False
575,15801218,675.0,France,Not specified,49,8,135133.39,1,No,Yes,179521.24,True
576,15801188,774.0,France,Female,47,6,94722.88,1,No,Yes,61450.96,False
577,15801169,764.0,Germany,Female,39,9,138341.51,1,Yes,No,50072.94,True
578,15801152,553.0,Spain,Female,39,1,142876.98,2,Yes,No,44363.42,False
579,15801125,627.0,France,Female,39,1,0.0,1,Yes,No,106851.7,False
580,15801072,654.0,France,Female,28,7,0.0,2,Yes,No,151316.37,False
581,15801062,557.0,Spain,Female,40,4,0.0,2,No,Yes,105433.53,False
582,15800961,627.0,Germany,Male,52,1,76101.81,2,No,Yes,177238.35,False
583,15800890,554.0,France,Female,45,6,0.0,2,Yes,Yes,181204.5,False
584,15800856,643.0,Spain,Male,34,3,83132.09,1,Yes,Yes,21360.88,False
585,15800845,732.0,Spain,Female,33,8,111379.55,1,Yes,Yes,45098.62,False
586,15800814,534.0,France,Male,35,2,81951.74,2,Yes,No,115668.53,False
587,15800811,702.0,France,Male,40,3,148556.74,1,No,Yes,146056.29,False
588,15800806,685.0,Spain,Male,31,7,122449.31,2,Yes,Yes,180769.55,False
589,15800805,451.0,France,Female,31,7,140931.82,1,No,Yes,20388.77,False
590,15800793,477.0,Germany,Female,39,4,182491.57,1,Yes,No,185830.72,False
591,15800784,645.0,France,Male,42,4,98298.18,1,Yes,Yes,676.06,False
592,15800773,648.0,Spain,Female,28,9,102282.61,1,Yes,Yes,157891.11,False
593,15800746,674.0,France,Male,45,7,144889.18,1,Yes,Yes,102591.9,True
594,15800736,601.0,Spain,Female,42,4,96763.89,1,Yes,Yes,199242.65,False
595,15800703,485.0,Spain,Female,39,5,113157.22,1,Yes,Yes,54141.5,False
596,15800688,495.0,Spain,Female,42,7,0.0,2,No,No,130404.53,False
597,15800620,691.0,France,Female,29,9,0.0,2,No,No,199635.93,False
598,15800583,621.0,Spain,Female,43,8,0.0,1,No,No,102806.6,False
599,15800554,850.0,France,Female,81,1,0.0,2,Yes,Yes,59568.24,False
600,15800524,686.0,Germany,Male,29,3,185379.02,1,Yes,No,64679.07,False
601,15800517,633.0,Spain,Male,32,5,163340.12,2,Yes,Yes,74415.2,False
602,15800515,516.0,France,Male,39,5,128653.59,1,Yes,No,127558.26,False
603,15800514,477.0,Germany,Female,24,2,95675.62,2,No,No,162699.7,True
604,15800482,650.523246492986,Spain,Female,33,7,0.0,2,Yes,Yes,168261.4,False
605,15800440,650.0,Spain,Male,61,1,152968.73,1,No,Yes,82970.69,False
606,15800434,811.0,Germany,Male,52,10,76915.4,1,No,No,146359.81,True
607,15800412,458.0,Germany,Not specified,35,9,146780.52,2,Yes,Yes,3476.38,False
608,15800366,546.0,France,Male,29,5,0.0,1,Yes,Yes,94823.95,False
609,15800326,717.0,Spain,Female,39,6,0.0,2,Yes,No,93275.61,False
610,15800295,644.0,Germany,Male,34,9,112746.54,2,No,No,141230.07,False
611,15800287,706.0,Spain,Female,46,2,127660.46,2,Yes,No,150156.82,True
612,15800268,825.0,Not reported,Male,37,6,118050.79,1,No,Yes,52301.15,False
613,15800251,583.0,Germany,Female,26,10,72835.56,2,Yes,No,96792.15,False
614,15800233,850.0,France,Female,40,5,0.0,2,Yes,No,35034.15,False
615,15800229,695.0,Germany,Male,40,7,139022.24,1,No,Yes,193383.13,False
616,15800228,652.0,Spain,Female,42,4,0.0,2,Yes,Yes,38152.01,False
617,15800215,658.0,France,Male,25,3,0.0,2,No,Yes,173948.4,False
618,15800116,712.0,Germany,Male,28,4,145605.44,1,No,Yes,93883.53,False
619,15800083,559.0,France,Male,45,8,24043.45,1,No,Yes,169781.45,True
620,15800068,801.0,Spain,Female,46,6,0.0,2,Yes,Yes,170008.74,False
621,15800062,850.0,Spain,Male,49,8,0.0,1,No,No,25867.67,True
622,15800061,495.0,Spain,Female,45,3,89158.94,3,Yes,No,135169.76,True
623,15800049,728.0,Spain,Female,43,5,0.0,1,Yes,Yes,120088.17,False
624,15800031,681.0,France,Male,43,3,66338.68,1,Yes,Yes,18772.5,True
625,15799998,608.0,France,Female,30,8,85859.76,1,No,No,142730.27,False
626,15799966,792.0,Germany,Female,59,9,101609.77,1,No,No,161479.19,True
627,15799964,669.0,Germany,Female,30,7,139872.81,1,Yes,No,188795.85,False
628,15799932,812.0,France,Male,24,10,0.0,2,Yes,Yes,156906.15,False
629,15799925,800.0,France,Male,60,6,88541.57,2,Yes,Yes,131718.12,False
630,15799924,668.0,Spain,Male,43,1,147167.25,1,No,No,141679.73,False
631,15799910,793.0,France,Male,32,2,0.0,2,Yes,No,193817.63,True
632,15799859,704.0,France,Male,50,4,165438.26,1,Yes,No,120770.75,True
633,15799825,583.0,France,Female,44,8,0.0,2,Yes,Yes,27431.62,False
634,15799815,656.0,Germany,Female,39,4,163549.63,1,No,Yes,21085.12,False
635,15799811,724.0,France,Male,40,10,0.0,1,Yes,No,127847.25,True
636,15799790,763.0,France,Male,35,9,0.0,1,Yes,Yes,31372.91,False
637,15799785,679.0,Germany,Female,30,4,77949.69,1,Yes,Yes,121151.46,False
638,15799720,569.0,Spain,Male,43,8,161546.68,2,No,Yes,178187.28,False
639,15799710,739.0,France,Male,37,7,104960.46,1,No,Yes,80883.82,False
640,15799653,583.0,Germany,Female,32,7,94753.55,2,Yes,Yes,18149.03,False
641,15799652,763.0,France,Female,38,0,152582.2,2,No,No,31892.82,False
642,15799641,540.0,Spain,Male,39,2,0.0,2,Yes,No,81995.92,False
643,15799635,577.0,Spain,Male,51,2,108867.0,1,No,No,140800.66,True
644,15799631,585.0,Spain,Male,36,10,0.0,2,Yes,Yes,180318.6,False
645,15799626,637.0,Germany,Male,50,4,76722.67177696514,1,No,Yes,17323.0,True
646,15799600,640.0,Germany,Male,48,1,111599.32,1,No,Yes,135995.58,False
647,15799534,720.0,France,Male,71,5,183135.39,2,Yes,Yes,197688.5,False
648,15799515,652.0,France,Female,48,8,133297.24,1,Yes,No,77764.37,False
649,15799494,850.0,Germany,Male,44,3,140393.65,2,No,Yes,186285.52,False
